NAME,PHONE,WEBSITE,ADDRESS,EMAIL
 McDonald's, +1 212-463-8869 ,https://www.mcdonalds.com/us/en-us/location/NY/NEW-YORK/541-6TH-AVE/2968.html?cid=RF:YXT:GMB::Clicks," 541 6th Ave, New York, NY 10011, Vereinigte Staaten ",
 McDonald's, +1 917-409-5946 ,https://www.mcdonalds.com/us/en-us/location/NY/New-York/1528-Broadway/39147.html?cid=RF:YXT:GMB::Clicks," 1528 Broadway, Times Square, Times Sq, New York, NY 10036, Vereinigte Staaten ",
 McDonald's, +1 818-643-1222 ,https://www.mcdonalds.com/us/en-us/location/NY/NEW-YORK/102-106-1ST-AVE--5TH-STREET/4020.html?cid=RF:YXT:GMB::Clicks," 102 1st Ave., New York, NY 10009, Vereinigte Staaten ",
 McDonald's, +1 212-221-3863 ,https://www.mcdonalds.com/us/en-us/location/NY/NEW-YORK/688-8TH-AVE/16658.html?cid=RF:YXT:GMB::Clicks," 688 8th Ave, New York, NY 10036, Vereinigte Staaten ",
 McDonald's, +1 917-965-2723 ,https://www.mcdonalds.com/us/en-us/location/NY/NEW-YORK/1188-6TH-AVE/14106.html?cid=RF:YXT:GMB::Clicks," 1188 6th Ave, New York, NY 10036, Vereinigte Staaten ",
 McDonald's, +1 212-947-0771 ,https://www.mcdonalds.com/us/en-us/location/NY/MANHATTAN/490-8TH-AVE/3078.html?cid=RF:YXT:GMB::Clicks," 490 8th Ave, New York, NY 10001, Vereinigte Staaten ",
 McDonald's, +1 212-645-9079 ,https://www.mcdonalds.com/us/en-us/location/NY/NEW-YORK/39-UNION-SQUARE-W/2702.html?cid=RF:YXT:GMB::Clicks," 39 Union Square W, New York, NY 10003, Vereinigte Staaten ",
 McDonald's, +1 212-586-5530 ,https://www.mcdonalds.com/us/en-us/location/NY/MANHATTAN/1651-BROADWAY/18884.html?cid=RF:YXT:GMB::Clicks," 1651 Broadway (51st & Broadway, New York, NY 10019, Vereinigte Staaten ",
 McDonald's, +1 212-586-6676 ,https://www.mcdonalds.com/us/en-us/location/NY/NEW-YORK/946-8TH-AVE/2446.html?cid=RF:YXT:GMB::Clicks," 946 8th Ave, New York, NY 10019, Vereinigte Staaten ",
 McDonald's, +1 212-736-7890 ,https://www.mcdonalds.com/us/en-us/location/NY/NEW-YORK/429-7TH-AVE/2276.html?cid=RF:YXT:GMB::Clicks," 429 7th Ave, New York, NY 10001, Vereinigte Staaten ",
